"","run_id","PROLIFIC_PID","complete_time_elapsed","screen_out_time_elapsed"
"1",105,"698749dfa6d333b5c95a8a46",12.14555,NA
"2",10,"6658e4f0181c5007b04398cb",13.4532666666667,NA
"3",104,"698e28e82c9b4a91e85701dd",12.4494166666667,NA
"4",107,"5bd4c1d09afb5b00015c5bdd",12.74645,NA
"5",102,"674222658982ea9f4a1084cd",12.9549,NA
"6",1,"5bd0bb46a1b7c400019fb2ab",9.13263333333333,NA
"7",106,"5c22f28d70d93a0001201738",31.92825,NA
"8",100,"66db9db4324609f1a7231f49",9.38506666666667,NA
"9",101,"65957f9a085d53d06174a2f9",11.6559833333333,NA
"10",103,"5bf8898f6669ae000122e9ad",9.17131666666667,NA
"11",108,"63ecff07b619306f41db42fa",9.17148333333333,NA
"12",109,"699eb50522db8477ed64917b",13.1986666666667,NA
"13",110,"5758a78d768081000631a322",8.12686666666667,NA
"14",111,"60a7c4434b322876925afaa3",12.20945,NA
"15",116,"673bc7364722159a7c678802",17.0860333333333,NA
"16",114,"5c6ae4c31b9d0e000190bacc",10.8367666666667,NA
"17",115,"699f442f09ed6c71f6435084",10.4077666666667,NA
"18",113,"63f2cff7f0a6f682868f2ca0",13.8865833333333,NA
"19",112,"699e4a2e24446902468035a2",13.1764833333333,NA
"20",119,"61640652141bd74963f8f1cb",10.7364833333333,NA
"21",117,"6993a8f8d63073ac0203d4f5",9.72598333333333,NA
"22",118,"6985ee56357dfd84f3ac110d",11.5051166666667,NA
"23",12,"675f29c1c465ee80225d15e3",11.4939833333333,NA
"24",120,"698f957a940a246334203b47",10.7972833333333,NA
"25",121,"6734f1c203f8352bd2ebeaab",10.7272,NA
"26",122,"699f134d7a5cda410bd5e6bb",11.2817833333333,NA
"27",126,"698ba4fbbaf2e7a1fd64aa79",9.87366666666667,NA
"28",125,"627ebc31883c7dd7c2220c7e",8.36485,NA
"29",127,"699533c107ede9b0eab5a81c",10.37755,NA
"30",124,"5e6011c399b03c35f69a53d8",13.2883166666667,NA
"31",132,"558b20eefdf99b7dfdbac3c9",10.27255,NA
"32",128,"695fdf5b78ef5b3f0cc4d499",14.2088666666667,NA
"33",130,"617323e630f3fa36361cb35b",9.10555,NA
"34",131,"699288bfa36a91c33ada5723",14.9368,NA
"35",129,"631636ea6359694a5ae0be31",7.90438333333333,NA
"36",13,"6562177a48308eebbb6359ea",10.143,NA
"37",133,"5e42f74f5b772a18434cabf7",14.9240666666667,NA
"38",135,"69987fac478238cc177911fc",8.20615,NA
"39",14,"5711c09d28742b0011c585be",13.9207333333333,NA
"40",134,"66295762a8855b03b30c97d9",12.7859333333333,NA
"41",140,"6630e75a1f3d3083c3fd00fc",11.72885,NA
"42",137,"67b6e6cd3ff52d5036ecc0f9",12.7754833333333,NA
"43",136,"695fa10ce8fa45912ef1d070",17.79125,NA
"44",145,"59e7b0ab3e4b5a00016aa559",12.1612666666667,NA
"45",141,"5c40e28ffe87360001a5677e",10.98775,NA
"46",149,"6662149979f662803eff17de",11.1193333333333,NA
"47",142,"695bb836f3f861dbdc9fae7a",10.7734333333333,NA
